id;object;cid;internal_review_id;is_user_local_guide;lang;place_id;published_at;published_at_datetime;pictures;response_from_owner;score;text;total_likes;total_reviews;user_name;user_link;user_internal_id;user_reviews_count;user_image_url;user_average_score;visited_in;collected_at;input_url;input_sort_by
442385;result;2,37E+18;ChdDSUhNMG9nS0VJQ0FnSUNpc29pNGdBRRAB;t;it;ChIJi2rFwxh9g0cRKh_m8hTN8SA;1,60E+12;2020-10-27 14:14:20.9+00;;;1;(Translated by Google) Very bad experience with a 4 month old poodle puppy, no contact with the vet only with the secretaries, a thousand calls to be able to speak to the vet about our puppy but none of our attempts were successful, the only answer you will be called back but none call never arrived, the puppy died after 3 days of hospitalization and to date we have not had an answer as to what happened, all a suspicion that nothing is confirmed by tests carried out. I do not recommend for puppies and small animals. (Original) Pessima esperienza con un cucciolo di barboncino di 4 mesi, nessun contatto con il veterinario solo con le segretarie, mille telefonate per poter parlare con il veterinario riguardo la nostra cucciola ma nessun nostro tentativo andato a buon fine, l' unica risposta sarete richiamati ma nessuna chiamata mai arrivata, la cucciola e' morta dopo 3 giorni di ricovero e ad oggi non abbiamo avuto risposta di cosa sia successo, tutto un sospetto che nulla conferma da test effettuati. Non consiglio per cuccioli e animali piccoli.;1;44;P.M. D.;https://www.google.com/maps/contrib/112856771111645404942/reviews;1,13E+20;7;https://lh3.googleusercontent.com/a/AGNmyxZcQCv8kbKoih9rdQGK7UyFzMdIUi0yHq3NCS5U;04. Jul;;04 Mar 2023 07:31:32;https://www.google.com/maps/place/Clinica+Alpina/@46.533237986886417z/data=!3m1!4b1!4m6!3m5!1s0x47837d18c3c56a8b:0x20f1cd14f2e61f2a!8m2!3d46.533237!4d9.868864!16s%2Fg%2F11h4djd43v;newest
442804;result;3,93E+18;ChZDSUhNMG9nS0VJQ0FnSUNCbC1EZE9REAE;f;de;ChIJzZH-veOjmkcR7GUzmVWaezY;1,67E+12;2023-01-06 14:30:39.72+00;;;5;(Translated by Google) Very fond of animals and friendly staff and doctor. We feel very well cared for there with our cats. They always take enough time for our animals. We are glad there is a good animal practice near us. Top! Keep it up (Original) Sehr tierliebe und freundliche Mitarbeiter und Ã„rztin. Wir fÃ¼hlen uns dort mit unseren Katzen sehr gut aufgehoben. Sie nehmen sich immer genug Zeit fÃ¼r unsere Tiere. Wir sins froh gibt es eine gute Tierpraxis bei uns in der nÃ¤he. Top! Macht weiter so;0;80;Isabel Pedro;https://www.google.com/maps/contrib/113373059491034771506/reviews;1,13E+20;23;https://lh3.googleusercontent.com/a-/ACB-R5SNmVb8iL_19yCpw57IF0hEinfxwkNZqYqPwuLA;04. Mrz;;04 Mar 2023 07:36:41;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+F%C3%A4llanden/@47.37562878631055117z/data=!3m1!4b1!4m6!3m5!1s0x479aa3e3bdfe91cd:0x367b9a55993365ec!8m2!3d47.3756287!4d8.6310551!16s%2Fg%2F1tsbl2r9;newest
442909;result;2,78E+18;ChdDSUhNMG9nS0VJQ0FnSUNxLXBxYjF3RRAB;f;de;ChIJ9UNysAigmkcR5QgQSw4lpiY;1,62E+12;2021-06-04 08:07:43.085+00;;(Translated by Google) Dear Adrian F Thanks for your review. We have actually adjusted some prices and standardized them across Switzerland. We are now in the Swiss average. Due to the higher prices, we can ensure excellent quality. We have invested in better practice equipment and additional medical staff, which should benefit you and your animal. We hope you understand our reasons for the price adjustments. We wish you and your cat all the best and hope to see you again. Kind regards, your small animal practice in Glattbrugg (Original) Liebe Adriadne F Vielen Dank fÃ¼r Ihre Bewertung. Wir haben tatsÃ¤chlich einige Preise angepasst und schweizweit vereinheitlicht. Wir befinden uns jetzt im Schweizer Durchschnitt. Durch die hÃ¶heren Preise kÃ¶nnen wir eine exzellente QualitÃ¤t sicherstellen. Wir haben in eine bessere Praxisausstattung und zusÃ¤tzliches medizinisches Personal investiert, was Ihrem Tier und Ihnen zu Gute kommen soll. Wir hoffen Sie verstehen unsere GrÃ¼nde fÃ¼r die Preisanpassungen. Wir wÃ¼nschen Ihnen und ihrer Katze alles Gute und hoffen Sie wieder begrÃ¼ssen zu dÃ¼rfen. Herzliche GrÃ¼sse, ihre Kleintierpraxis Glattbrugg;1;(Translated by Google) For a long time I made my cat clip nails. It takes 5 minutes at most. It cost CHF 15.00. Without informing the customers, they increased the prices to CHF 23.10. More than 50% more expensive!!!!! It's a pity that the greed for money is so great !! That's how you lose customers. (Original) FÃ¼r lange Zeit habe ich meine Katze zum Krallen schneiden gebracht. Es dauert hÃ¶chsten 5 Minuten. Es kostete CHF 15,00. Ohne die Kunden zu informieren, haben sie die Preise auf CHF 23.10 erhÃ¶ht. Mehr als 50% teurer!!!!! Schade, dass die Gier aufs Geld so gross ist !! So verliert man Kunden.;3;86;abibe;https://www.google.com/maps/contrib/114764220839060757679/reviews;1,15E+20;2;https://lh3.googleusercontent.com/a/AGNmyxZr9aumQbI_AkFtVS8EJHBkwwYQjFvQ8qyFTHfR;04. Mai;;04 Mar 2023 07:37:54;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Glattbrugg/@47.43324718566021917z/data=!3m1!4b1!4m6!3m5!1s0x479aa008b07243f5:0x26a6250e4b1008e5!8m2!3d47.4332471!4d8.5660219!16s%2Fg%2F11btlpyfvz;newest
443019;result;9,04E+17;ChZDSUhNMG9nS0VJQ0FnSUN3NnBISVFREAE;f;de;ChIJ6Z-zRnG7mkcRPBbZp4n8iww;1,46E+12;2016-05-04 09:11:07.931+00;;;5;"(Translated by Google) Very good treatment and loving handling of the animals. Also very empathetic when losing my beloved cat. A TA to ""touch"" (Original) Sehr gute Behandlung und liebevoller Umgang mit den Tieren. Auch sehr einfÃ¼hlsam beim Verlist meiner geliebten Katze. Ein TA zum ""anfassen""";1;24;Priska Pola;https://www.google.com/maps/contrib/100509925095348091435/reviews;1,01E+20;4;https://lh3.googleusercontent.com/a-/ACB-R5SxkiLzB_j9pln0UJyZr4727lO_jpu5EmrL6kIGQg;04. Apr;;04 Mar 2023 07:39:10;https://www.google.com/maps/place/Kleintierpraxis+im+Bahnhof+Aathal/@47.33567518767303717z/data=!3m1!4b1!4m6!3m5!1s0x479abb7146b39fe9:0xc8bfc89a7d9163c!8m2!3d47.3356751!4d8.7673037!16s%2Fg%2F1w2yyf7y;newest
442673;result;5,87E+18;ChZDSUhNMG9nS0VJQ0FnSURJdU15dGR3EAE;f;;ChIJqRyBUAG5kUcRVcVH76IXaFE;1,55E+12;2018-12-20 15:01:26.724+00;;;5;;0;100;Michael Gilgen;https://www.google.com/maps/contrib/106917893732775146023/reviews;1,07E+20;15;https://lh3.googleusercontent.com/a-/ACB-R5RsdhyX71aXkiZmAvE9HVvuJDtCjnufY5fitZP0Eg;04. Apr;;04 Mar 2023 07:35:01;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Basel+Spalen/@47.55678317573269817z/data=!3m1!4b1!4m6!3m5!1s0x4791b90150811ca9:0x516817a2ef47c555!8m2!3d47.5567831!4d7.5732698!16s%2Fg%2F11b6bf04c1;newest
442841;result;3,93E+18;ChZDSUhNMG9nS0VJQ0FnSUNBek55TVpREAE;t;;ChIJzZH-veOjmkcR7GUzmVWaezY;1,51E+12;2017-11-22 07:41:32.851+00;;;5;;0;80;Denise Bergold;https://www.google.com/maps/contrib/115438729828101095100/reviews;1,15E+20;50;https://lh3.googleusercontent.com/a/AGNmyxbC3RPLSeAN41qQFsq6VrfEMufwI2ooFhASAwEWYsM;04. Mrz;;04 Mar 2023 07:37:02;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+F%C3%A4llanden/@47.37562878631055117z/data=!3m1!4b1!4m6!3m5!1s0x479aa3e3bdfe91cd:0x367b9a55993365ec!8m2!3d47.3756287!4d8.6310551!16s%2Fg%2F1tsbl2r9;newest
442636;result;5,87E+18;ChZDSUhNMG9nS0VJQ0FnSUNLMTl1akV3EAE;t;de;ChIJqRyBUAG5kUcRVcVH76IXaFE;1,62E+12;2021-04-22 15:12:01.598+00;;;5;(Translated by Google) Very professional and solution-oriented. My cat is anxious and sometimes unpredictable, she was treated very well. (Original) Sehr professionell und lÃ¶sungsorientiert. Meine Katze ist Ã¤ngstlich und manchmal unberechenbar, sie wurde bestens behandelt.;0;100;Jasmina Werner;https://www.google.com/maps/contrib/109953369051492192461/reviews;1,10E+20;7;https://lh3.googleusercontent.com/a-/ACB-R5Q2EsAKluqRYSVVC9AVAfsGxB4W_jGz5kOdBxBE;04. Apr;;04 Mar 2023 07:34:35;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Basel+Spalen/@47.55678317573269817z/data=!3m1!4b1!4m6!3m5!1s0x4791b90150811ca9:0x516817a2ef47c555!8m2!3d47.5567831!4d7.5732698!16s%2Fg%2F11b6bf04c1;newest
442243;result;9,74E+18;ChZDSUhNMG9nS0VJQ0FnSUQyemN2d0ZnEAE;f;;ChIJg9LTCjq2kUcRlNmsxEGdNoc;1,65E+12;2022-05-21 20:33:58.638+00;;;4;;0;124;Elizabeth Voss;https://www.google.com/maps/contrib/111702231427504815579/reviews;1,12E+20;3;https://lh3.googleusercontent.com/a-/ACB-R5S50Tj9Vhv96OtzHdEtfyKwUyoiQYv5MPa_ky8Iig;04. Apr;;04 Mar 2023 07:29:47;https://www.google.com/maps/place/Flint's+Kleintierpraxis+AG/@47.51757147694674917z/data=!4m6!3m5!1s0x4791b63a0ad3d283:0x87369d41c4acd994!8m2!3d47.5175714!4d7.6946749!16s%2Fg%2F1wnd_zyj;newest
443015;result;9,04E+17;ChdDSUhNMG9nS0VJQ0FnSURnXzlfUmpRRRAB;f;de;ChIJ6Z-zRnG7mkcRPBbZp4n8iww;1,54E+12;2018-09-01 15:47:24.958+00;;;1;(Translated by Google) A nice practice team but a totally heartless arrogant vet. I was shocked by his words! (Original) Ein nettes Praxisteam aber ein total herzloser arroganter Tierarzt. Ich war Ã¼ber seine Worte schockiert!;3;24;dee12dee;https://www.google.com/maps/contrib/105917437713253129156/reviews;1,06E+20;8;https://lh3.googleusercontent.com/a-/ACB-R5T3hljsSTt0aEoAH9KeW2i83UwQUhuArPBp-qyn4Q;04. Apr;;04 Mar 2023 07:39:05;https://www.google.com/maps/place/Kleintierpraxis+im+Bahnhof+Aathal/@47.33567518767303717z/data=!3m1!4b1!4m6!3m5!1s0x479abb7146b39fe9:0xc8bfc89a7d9163c!8m2!3d47.3356751!4d8.7673037!16s%2Fg%2F1w2yyf7y;newest
442652;result;5,87E+18;ChdDSUhNMG9nS0VJQ0FnSUNjODlfaHBBRRAB;f;;ChIJqRyBUAG5kUcRVcVH76IXaFE;1,59E+12;2020-04-06 20:17:55.23+00;;;5;;0;100;Patrizia Kissling;https://www.google.com/maps/contrib/106397697382435934464/reviews;1,06E+20;3;https://lh3.googleusercontent.com/a-/ACB-R5RZp8HSVKRrCfQfikq75svOYJCYZB6GjULAjFvPlqk;04. Apr;;04 Mar 2023 07:34:48;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Basel+Spalen/@47.55678317573269817z/data=!3m1!4b1!4m6!3m5!1s0x4791b90150811ca9:0x516817a2ef47c555!8m2!3d47.5567831!4d7.5732698!16s%2Fg%2F11b6bf04c1;newest
442282;result;9,74E+18;ChZDSUhNMG9nS0VJQ0FnSUM4Z2FhbVBnEAE;f;;ChIJg9LTCjq2kUcRlNmsxEGdNoc;1,59E+12;2020-07-08 16:39:08.955+00;;;4;;0;124;Andi MÃ¤der;https://www.google.com/maps/contrib/107029970081503262404/reviews;1,07E+20;4;https://lh3.googleusercontent.com/a-/ACB-R5RlG-50Lv6gI1VWIRIyZWqZgvOQhcWkzTpXT3FqxQ;04. Apr;;04 Mar 2023 07:30:13;https://www.google.com/maps/place/Flint's+Kleintierpraxis+AG/@47.51757147694674917z/data=!4m6!3m5!1s0x4791b63a0ad3d283:0x87369d41c4acd994!8m2!3d47.5175714!4d7.6946749!16s%2Fg%2F1wnd_zyj;newest
442759;result;1,62E+19;ChZDSUhNMG9nS0VJQ0FnSURJMDR1WE1REAE;t;de;ChIJS9aRbdJ1kEcRhKrcNtRWsuA;1,55E+12;2019-01-20 11:14:10.807+00;;;4;(Translated by Google) I had to go to this practice with an emergency on a Sunday evening and I was able to go straight away and was welcomed immediately. ðŸ‘ (Original) Ich musste mit einem notfall in diese praxis an einem sonntag abend und ich konnte sofort hin und wurde auch sofort empfangen. ðŸ‘;0;114;CF;https://www.google.com/maps/contrib/102774598179791492670/reviews;1,03E+20;38;https://lh3.googleusercontent.com/a-/ACB-R5Rlw4bnXSPmoEXb0Azdi0snenkIGRiNYzOq5z6S;04. Mai;;04 Mar 2023 07:36:07;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+B%C3%BClach/@47.52033768546204417z/data=!3m1!4b1!4m6!3m5!1s0x479075d26d91d64b:0xe0b256d436dcaa84!8m2!3d47.5203376!4d8.5462044!16s%2Fg%2F1trxj5r0;newest
442587;result;1,68E+19;ChZDSUhNMG9nS0VJQ0FnSUN3bHBINlBnEAE;t;en;ChIJAR4_G0-4kUcRQAgkjVkUSek;1,47E+12;2016-06-23 18:14:10.805+00;;;4;Awesome vet. They've taken great care of our dog!;2;93;Liliana Brandiburg;https://www.google.com/maps/contrib/113775461313607382563/reviews;1,14E+20;13;https://lh3.googleusercontent.com/a-/ACB-R5SdD1O5vgXvYS1ZE9llSOT9o4-fZrop_jEV_XN5exg;04. Mai;;04 Mar 2023 07:34:02;https://www.google.com/maps/place/KleintierpraxisGundeli+GmbH/@47.54781517593145717z/data=!3m1!4b1!4m6!3m5!1s0x4791b84f1b3f1e01:0xe94914598d240840!8m2!3d47.5478151!4d7.5931457!16s%2Fg%2F11cmt86fyt;newest
442661;result;5,87E+18;ChdDSUhNMG9nS0VJQ0FnSUMwb3U2bnRRRRAB;t;de;ChIJqRyBUAG5kUcRVcVH76IXaFE;1,57E+12;2019-09-20 02:21:31.062+00;;;5;(Translated by Google) Great, competent and very empathetic team! Who take every animal equally seriously, whether it's a large dog or a dwarf hamster. (Original) Tolles, kompetentes und sehr einfÃ¼hlsames Team! Die jedes Tier gleich ernst nehmen egal ob grosser Hund oder Zwerghamster.;0;100;Sima Asanin;https://www.google.com/maps/contrib/103367753452301903088/reviews;1,03E+20;60;https://lh3.googleusercontent.com/a-/ACB-R5RBcTgf3SVY6hEnV3R3c9cw0FvD1ZRZkewnwBC0sg;04. Apr;;04 Mar 2023 07:34:54;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Basel+Spalen/@47.55678317573269817z/data=!3m1!4b1!4m6!3m5!1s0x4791b90150811ca9:0x516817a2ef47c555!8m2!3d47.5567831!4d7.5732698!16s%2Fg%2F11b6bf04c1;newest
442240;result;9,74E+18;ChdDSUhNMG9nS0VJQ0FnSURtMnFTODVRRRAB;f;de;ChIJg9LTCjq2kUcRlNmsxEGdNoc;1,64E+12;2022-01-25 17:02:58.68+00;;;5;(Translated by Google) Very competent and friendly team. Pleasant, calm atmosphere. (Original) Sehr kompetentes und freundliches Team. Angenehme, ruhige AtmosphÃ¤re.;0;124;Christoph Steiner;https://www.google.com/maps/contrib/118433324506136331565/reviews;1,18E+20;4;https://lh3.googleusercontent.com/a/AGNmyxYkMVg6ixgaag1X3oRgpJS2Q596NoZ9PKVfyk48;04. Apr;;04 Mar 2023 07:29:46;https://www.google.com/maps/place/Flint's+Kleintierpraxis+AG/@47.51757147694674917z/data=!4m6!3m5!1s0x4791b63a0ad3d283:0x87369d41c4acd994!8m2!3d47.5175714!4d7.6946749!16s%2Fg%2F1wnd_zyj;newest
443013;result;9,04E+17;ChdDSUhNMG9nS0VJQ0FnSUR3Z29uYWtRRRAB;f;de;ChIJ6Z-zRnG7mkcRPBbZp4n8iww;1,54E+12;2018-10-26 09:29:09.501+00;;;5;(Translated by Google) I have been a customer of Dr. Spirig and can only recommend this practice. Very friendly staff and an experienced, very competent veterinarian who runs his practice with passion. Our four-legged friends are in good hands in this practice. (Original) Bin schon seit Jahren Kunde von Dr. Spirig und kann diese Praxis nur weiterempfehlen. Sehr freundliches Personal und ein erfahrenen, sehr kompetenter Tierarzt, wo mit Herzblut seine Praxis fÃ¼hrt. Unsere Vierbeiner sind in dieser Praxis in guten HÃ¤nden.;4;24;Christian Bolliger;https://www.google.com/maps/contrib/113879255782455234692/reviews;1,14E+20;49;https://lh3.googleusercontent.com/a/AGNmyxbZuCwFHhfF0jZTYU0JTujLG6Wm-LRH5xj3pf3r;04. Apr;;04 Mar 2023 07:39:04;https://www.google.com/maps/place/Kleintierpraxis+im+Bahnhof+Aathal/@47.33567518767303717z/data=!3m1!4b1!4m6!3m5!1s0x479abb7146b39fe9:0xc8bfc89a7d9163c!8m2!3d47.3356751!4d8.7673037!16s%2Fg%2F1w2yyf7y;newest
442256;result;9,74E+18;ChZDSUhNMG9nS0VJQ0FnSUQ2amFqOERnEAE;f;de;ChIJg9LTCjq2kUcRlNmsxEGdNoc;1,63E+12;2021-10-07 06:49:05.501+00;;(Translated by Google) Thank you very much for your kind words. We always strive to do our best. (Original) Vielen lieben Dank fÃ¼r Ihre netten Worte. Wir bemÃ¼hen uns immer unser Bestes zu geben.;5;(Translated by Google) Can only recommend Dr. Caimi and team. Great reception with very charming, amiable assistants, great, professional handling of our kitten for eye treatment - again at any time, many thanks to the whole team. (Original) Kann Frau Dr.Caimi und Team nur empfehlen. Toller Empfang mit ganz reizenden, liebenswÃ¼rdigen Assistentinnen, toller, professioneller Umgang mit unserem KÃ¤tzchen fÃ¼r Augenbehandlung - jederzeit wieder, herzlichen Dank ans ganze Team.;0;124;Bojan BoÅ¡koviÄ‡;https://www.google.com/maps/contrib/109091915987954060791/reviews;1,09E+20;7;https://lh3.googleusercontent.com/a-/ACB-R5TU2kklpwvCA_l8hJtTNtmwAMhnoSpc1sB0X4TBRA;04. Apr;;04 Mar 2023 07:29:59;https://www.google.com/maps/place/Flint's+Kleintierpraxis+AG/@47.51757147694674917z/data=!4m6!3m5!1s0x4791b63a0ad3d283:0x87369d41c4acd994!8m2!3d47.5175714!4d7.6946749!16s%2Fg%2F1wnd_zyj;newest
443020;result;1,28E+19;ChdDSUhNMG9nS0VJQ0FnSURoMUpEMjRRRRAB;f;de;ChIJE9cxb6CkmkcRH3ybj-adIbE;1,68E+12;2023-03-02 09:51:52.639+00;;(Translated by Google) Thank you very much for the good rating! (Original) Vielen lieben Dank fÃ¼r die gute Bewertung!;5;(Translated by Google) Very nice staff ðŸ‘ (Original) Sehr nettes Personal ðŸ‘;0;36;Jenny Roth;https://www.google.com/maps/contrib/113857661369825107373/reviews;1,14E+20;2;https://lh3.googleusercontent.com/a-/ACB-R5SM89hjfVUMYOqPNQaN5BlXd9XhsXqUVfBNkVGUxg;04. Apr;;04 Mar 2023 07:39:16;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Aabach+Uster/@47.35293288709121617z/data=!3m1!4b1!4m6!3m5!1s0x479aa4a06f31d713:0xb1219de68f9b7c1f!8m2!3d47.3529328!4d8.7091216!16s%2Fg%2F1tfmb64l;newest
442933;result;2,78E+18;ChZDSUhNMG9nS0VJQ0FnSUNVcjVMcUFREAE;f;;ChIJ9UNysAigmkcR5QgQSw4lpiY;1,57E+12;2019-08-09 07:20:45.725+00;;;5;;0;86;Martin von BÃ¼ren;https://www.google.com/maps/contrib/102736794875499248440/reviews;1,03E+20;2;https://lh3.googleusercontent.com/a/AGNmyxYNiM1vIESdR20iNloU6x5RNnWtwYTG8iycX75X;04. Mai;;04 Mar 2023 07:38:12;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Glattbrugg/@47.43324718566021917z/data=!3m1!4b1!4m6!3m5!1s0x479aa008b07243f5:0x26a6250e4b1008e5!8m2!3d47.4332471!4d8.5660219!16s%2Fg%2F11btlpyfvz;newest
442740;result;1,62E+19;ChZDSUhNMG9nS0VJQ0FnSURNOHRIb0NnEAE;t;;ChIJS9aRbdJ1kEcRhKrcNtRWsuA;1,58E+12;2019-12-24 23:03:52.563+00;;;5;;0;114;Stephanie Fenty;https://www.google.com/maps/contrib/115668829127314850161/reviews;1,16E+20;12;https://lh3.googleusercontent.com/a-/ACB-R5Qars8HebMLGFPdzxcUS7bpWFDuDkGg83NlIdc1Zto;04. Mai;;04 Mar 2023 07:35:53;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+B%C3%BClach/@47.52033768546204417z/data=!3m1!4b1!4m6!3m5!1s0x479075d26d91d64b:0xe0b256d436dcaa84!8m2!3d47.5203376!4d8.5462044!16s%2Fg%2F1trxj5r0;newest
442527;result;1,68E+19;ChdDSUhNMG9nS0VJQ0FnSUN5N2NDUzJ3RRAB;f;;ChIJAR4_G0-4kUcRQAgkjVkUSek;1,61E+12;2021-02-09 10:44:05.07+00;;;4;;0;93;Bruno NÃ¼esch;https://www.google.com/maps/contrib/100414385115190060822/reviews;1,00E+20;0;https://lh3.googleusercontent.com/a/AGNmyxb-PWYkxpt51-4geEiIYlDCrGeg0rp6-ZZyhx_x;04. Mai;;04 Mar 2023 07:33:23;https://www.google.com/maps/place/KleintierpraxisGundeli+GmbH/@47.54781517593145717z/data=!3m1!4b1!4m6!3m5!1s0x4791b84f1b3f1e01:0xe94914598d240840!8m2!3d47.5478151!4d7.5931457!16s%2Fg%2F11cmt86fyt;newest
443073;result;0ahUKEwias7TMg8P9AhWgVaQEHa_8B80Q4R4IJSgH;ChZDSUhNMG9nS0VJQ0FnSURhb1BtLUJ3EAE;t;;ChIJHY_A-m7_j0cRHUpOOIwa8Yo;1,63E+12;2021-08-12 17:01:43.083+00;;(Translated by Google) Dear Mr. BoÅ¡koviÄ‡. Thank you for your visit. We are very pleased that you were satisfied. Greetings from the whole practice team (Original) LIeber Herr BoÅ¡koviÄ‡. Herzlichen Dank fÃ¼r Ihren Besuch. Es freut uns sehr, dass Sie zufrieden waren. Liebe GrÃ¼sse vom ganzen Praxisteam;5;;0;62;HÃ¼lya Yilmazer;https://www.google.com/maps/contrib/106179102278717731051/reviews;1,06E+20;172;https://lh3.googleusercontent.com/a-/ACB-R5RVx8nnrVEBJA4URjQRQv3SISSBPXda46QOPmQ6;04. Jul;;04 Mar 2023 07:39:49;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+%26+PetSalon+K%C3%BCssnacht/@47.08599218440516617z/data=!3m2!4b1!5s0x478fff6efa99c9db:0x341b2f80d49a3fad!4m6!3m5!1s0x478fff6efac08f1d:0x8af11a8c384e4a1d!8m2!3d47.0859921!4d8.4405166!16s%2Fg%2F11cn951s03;newest
442570;result;1,68E+19;ChZDSUhNMG9nS0VJQ0FnSURBeHRuWUtREAE;f;;ChIJAR4_G0-4kUcRQAgkjVkUSek;1,52E+12;2018-03-05 11:20:46.665+00;;;3;;0;93;Conni Fischer;https://www.google.com/maps/contrib/118268811708638607127/reviews;1,18E+20;1;https://lh3.googleusercontent.com/a/AGNmyxZnixE7SmugcZGlRg35EPfmHhZnOfvP-D3VJ7JP;04. Mai;;04 Mar 2023 07:33:49;https://www.google.com/maps/place/KleintierpraxisGundeli+GmbH/@47.54781517593145717z/data=!3m1!4b1!4m6!3m5!1s0x4791b84f1b3f1e01:0xe94914598d240840!8m2!3d47.5478151!4d7.5931457!16s%2Fg%2F11cmt86fyt;newest
442562;result;1,68E+19;ChZDSUhNMG9nS0VJQ0FnSUNRMk1LRkdREAE;f;de;ChIJAR4_G0-4kUcRQAgkjVkUSek;1,53E+12;2018-06-08 15:36:18.402+00;;;5;(Translated by Google) Competent veterinary care that goes well beyond the normal veterinary level. The surplus is the osteopathy, which enables our dog to walk practically normally and without pain. (Original) Kompetente tierÃ¤rztliche Betreuung, die deutlich Ã¼ber das normale tierÃ¤rztliche Mass hinausgeht. Das Surplus ist die Ostepatie, die unserem Hund ermÃ¶glicht, ein praktisch normales, schmerzfreies Laufen ermÃ¶glicht.;2;93;Walter Schatzmann;https://www.google.com/maps/contrib/112516811168715047889/reviews;1,13E+20;14;https://lh3.googleusercontent.com/a/AGNmyxZZ9SBHo_XCof4qPewsh1IamGAf_V0JJ6zU52t3;04. Mai;;04 Mar 2023 07:33:43;https://www.google.com/maps/place/KleintierpraxisGundeli+GmbH/@47.54781517593145717z/data=!3m1!4b1!4m6!3m5!1s0x4791b84f1b3f1e01:0xe94914598d240840!8m2!3d47.5478151!4d7.5931457!16s%2Fg%2F11cmt86fyt;newest
442763;result;1,62E+19;ChdDSUhNMG9nS0VJQ0FnSUNJazhtVWh3RRAB;t;;ChIJS9aRbdJ1kEcRhKrcNtRWsuA;1,54E+12;2018-12-05 12:17:13.29+00;;;5;;0;114;Gian Luca Lunau;https://www.google.com/maps/contrib/117344638819558920204/reviews;1,17E+20;27;https://lh3.googleusercontent.com/a-/ACB-R5SNmbsbdDi0MfEr1QGknR9RM1BXgiDCFVm-VYLQVg;04. Mai;;04 Mar 2023 07:36:07;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+B%C3%BClach/@47.52033768546204417z/data=!3m1!4b1!4m6!3m5!1s0x479075d26d91d64b:0xe0b256d436dcaa84!8m2!3d47.5203376!4d8.5462044!16s%2Fg%2F1trxj5r0;newest
442963;result;2,78E+18;ChdDSUhNMG9nS0VJQ0FnSUNndHFmRG1BRRAB;f;;ChIJ9UNysAigmkcR5QgQSw4lpiY;1,50E+12;2017-06-25 18:20:58.407+00;;;4;;0;86;Fanny Felser;https://www.google.com/maps/contrib/108680943498758863540/reviews;1,09E+20;20;https://lh3.googleusercontent.com/a-/ACB-R5TKW5AvpC9lJ9gqZzVD9PoxfnaLZwyjgaOCGD4OEfg;04. Mai;;04 Mar 2023 07:38:32;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+Glattbrugg/@47.43324718566021917z/data=!3m1!4b1!4m6!3m5!1s0x479aa008b07243f5:0x26a6250e4b1008e5!8m2!3d47.4332471!4d8.5660219!16s%2Fg%2F11btlpyfvz;newest
442842;result;3,93E+18;ChdDSUhNMG9nS0VJQ0FnSURZdDhhQTVnRRAB;f;;ChIJzZH-veOjmkcR7GUzmVWaezY;1,56E+12;2019-05-26 17:21:17.198+00;;;5;;0;80;Susanne Bossard;https://www.google.com/maps/contrib/103675961225617311534/reviews;1,04E+20;1;https://lh3.googleusercontent.com/a/AGNmyxZpFA1QQTq5q3lIUhPB7-GwhzouXCz8MFwMc8SX;04. Mrz;;04 Mar 2023 07:37:02;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+F%C3%A4llanden/@47.37562878631055117z/data=!3m1!4b1!4m6!3m5!1s0x479aa3e3bdfe91cd:0x367b9a55993365ec!8m2!3d47.3756287!4d8.6310551!16s%2Fg%2F1tsbl2r9;newest
442824;result;3,93E+18;ChdDSUhNMG9nS0VJQ0FnSURDbk9mbHd3RRAB;f;de;ChIJzZH-veOjmkcR7GUzmVWaezY;1,60E+12;2020-09-18 10:21:16.47+00;;;5;(Translated by Google) Good treatment, advice for our cat and fair price performance! We will be back. (Original) Gute Behandlung, Beratung unserer Katze und faire Preisleistung! Wir kommen wieder.;0;80;Riponne Griffondor;https://www.google.com/maps/contrib/115300070840962878647/reviews;1,15E+20;3;https://lh3.googleusercontent.com/a-/ACB-R5RZ-1RWPxbtCLpvJuhPtihMiMvx2p5RrJsN16fveto;04. Mrz;;04 Mar 2023 07:36:54;https://www.google.com/maps/place/VetTrust+Kleintierpraxis+F%C3%A4llanden/@47.37562878631055117z/data=!3m1!4b1!4m6!3m5!1s0x479aa3e3bdfe91cd:0x367b9a55993365ec!8m2!3d47.3756287!4d8.6310551!16s%2Fg%2F1tsbl2r9;newest
